 Year,Month,Producer Type,Fuel (D Code),FuelCategory,RINs,Volume
2012,10,Foreign Generation,D4,Biodiesel (EV 1.5),"1,052,289","701,526"
2012,10,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"912,469","570,293"
2012,10,Domestic,D4,Non-ester Renewable Diesel (EV 1.5),"304,935","203,290"
2012,10,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"74,666,044","74,666,044"
2012,10,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,384,701","2,384,701"
2012,10,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"1,901,268","1,118,390"
2012,10,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","177,688","177,688"
2012,10,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),"1,680","1,050"
2012,10,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,056,945,842","1,056,945,842"
2012,10,Domestic,D6,Biodiesel (EV 1.5),"167,716","111,810"
2012,11,Domestic,D4,Biodiesel (EV 1.5),"101,971,466","67,979,938"
2012,11,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"17,524,064","10,308,273"
2012,11,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"5,281,479","3,106,752"
2012,11,Importer,D4,Biodiesel (EV 1.5),"1,214,528","809,682"
2012,11,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"910,142","568,839"
2012,11,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"106,309,471","106,309,471"
2012,11,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"3,236,683","1,903,918"
2012,11,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,430,060","2,430,060"
2012,11,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","296,569","296,569"
2012,11,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),"1,920","1,200"
2012,11,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,045,333,458","1,045,333,458"
2012,11,Domestic,D6,Biodiesel (EV 1.5),"68,013","45,342"
2012,11,Domestic,D7,Cellulosic Diesel (EV application required),"1,741","1,024"
2012,12,Domestic,D4,Biodiesel (EV 1.5),"87,234,994","58,155,836"
2012,12,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"7,516,482","4,421,460"
2012,12,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"1,809,136","1,064,197"
2012,12,Importer,D4,Biodiesel (EV 1.5),"1,098,374","732,245"
2012,12,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"884,647","552,904"
2012,12,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"102,613,203","102,613,203"
2012,12,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"3,701,541","2,177,367"
2012,12,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,610,352","1,610,352"
2012,12,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","160,003","160,003"
2012,12,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),"1,600","1,000"
2012,12,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,036,814,339","1,036,814,339"
2012,12,Domestic,D6,Biodiesel (EV 1.5),"108,027","72,018"
2013,1,Domestic,D4,Biodiesel (EV 1.5),"106,738,068","71,157,810"
2013,1,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"11,916,516","7,009,715"
2013,1,Importer,D4,Biodiesel (EV 1.5),"1,463,988","975,984"
2013,1,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"981,285","613,304"
2013,1,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"444,840","261,671"
2013,1,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"49,766,106","49,766,106"
2013,1,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,944,597","1,944,597"
2013,1,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"684,311","402,535"
2013,1,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","362,227","362,227"
2013,1,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),"1,989","1,243"
2013,1,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,028,160,966","1,028,160,966"
2013,1,Domestic,D6,Biodiesel (EV 1.5),"9,192","6,128"
2013,2,Domestic,D4,Biodiesel (EV 1.5),"111,768,645","74,511,501"
2013,2,Importer,D4,Biodiesel (EV 1.5),"4,610,442","3,073,611"
2013,2,Importer,D4,Non-ester Renewable Diesel (EV 1.7),"4,090,016","2,405,892"
2013,2,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"685,141","428,214"
2013,2,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"357,767","210,451"
2013,2,Domestic,D4,Non-ester Renewable Diesel (EV 1.5),"106,358","70,905"
2013,2,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"29,065,960","29,065,960"
2013,2,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,684,366","1,684,366"
2013,2,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"988,343","581,378"
2013,2,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","366,126","366,126"
2013,2,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),"2,787","1,742"
2013,2,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"939,513,797","939,513,797"
2013,2,Domestic,D6,Biodiesel (EV 1.5),"9,242","6,161"
2013,3,Domestic,D4,Biodiesel (EV 1.5),"151,547,391","101,030,322"
2013,3,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"21,624,540","12,720,318"
2013,3,Importer,D4,Biodiesel (EV 1.5),"14,054,171","9,369,422"
2013,3,Importer,D4,Non-ester Renewable Diesel (EV 1.7),"8,396,103","4,938,884"
2013,3,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"948,249","592,656"
2013,3,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"882,324","519,014"
2013,3,Domestic,D4,Non-ester Renewable Diesel (EV 1.5),"102,536","68,357"
2013,3,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"46,198,180","46,198,180"
2013,3,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,697,156","1,697,156"
2013,3,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"1,177,746","692,789"
2013,3,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","523,311","523,311"
2013,3,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),"2,683","1,677"
2013,3,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,034,306,785","1,034,306,785"
2013,3,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"488,045","287,085"
2013,3,Domestic,D7,Cellulosic Diesel (EV application required),"16,664","9,802"
2013,4,Domestic,D4,Biodiesel (EV 1.5),"166,434,137","110,954,540"
2013,4,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"14,600,840","8,588,729"
2013,4,Importer,D4,Biodiesel (EV 1.5),"7,183,917","4,789,267"
2013,4,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"1,097,958","686,226"
2013,4,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"573,921","337,601"
2013,4,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"24,939,902","24,939,902"
2013,4,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,827,312","1,827,312"
2013,4,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"1,102,789","648,696"
2013,4,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","475,454","475,454"
2013,4,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),"2,080","1,300"
2013,4,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,085,559,590","1,085,559,590"
2013,4,Domestic,D6,Biodiesel (EV 1.5),"133,752","89,168"
2013,4,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"2,093","1,231"
2013,5,Domestic,D4,Biodiesel (EV 1.5),"178,398,624","118,930,694"
2013,5,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"17,491,720","10,289,247"
2013,5,Importer,D4,Biodiesel (EV 1.5),"15,049,714","10,033,114"
2013,5,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"1,128,577","705,362"
2013,5,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"444,341","261,377"
2013,5,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"28,718,019","28,718,019"
2013,5,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"3,101,974","1,824,678"
2013,5,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,943,952","1,943,952"
2013,5,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","575,116","575,116"
2013,5,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),"1,680","1,050"
2013,5,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,140,894,814","1,140,894,814"
2013,5,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"22,369,009","13,158,240"
2013,5,Domestic,D6,Biodiesel (EV 1.5),"76,777","51,184"
2013,6,Domestic,D3,Cellulosic Renewable Gasoline Blendstock (EV application required),"84,580","56,385"
2013,6,Domestic,D4,Biodiesel (EV 1.5),"176,211,189","117,472,586"
2013,6,Importer,D4,Biodiesel (EV 1.5),"22,120,788","14,747,164"
2013,6,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"20,982,239","12,342,494"
2013,6,Importer,D4,Non-ester Renewable Diesel (EV 1.7),"8,066,041","4,744,730"
2013,6,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"1,750,259","1,093,912"
2013,6,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"780,753","459,266"
2013,6,Domestic,D4,Non-ester Renewable Diesel (EV 1.5),"69,722","46,481"
2013,6,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"33,454,217","33,454,217"
2013,6,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"9,613,657","5,655,066"
2013,6,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","2,423,577","2,423,577"
2013,6,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,796,908","1,796,908"
2013,6,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),"2,000","1,250"
2013,6,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,103,586,859","1,103,586,859"
2013,6,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"19,169,158","11,275,975"
2013,6,Domestic,D6,Biodiesel (EV 1.5),"100,987","67,324"
2013,6,Domestic,D7,Cellulosic Diesel (EV application required),"32,728","19,251"
2013,7,Domestic,D3,Cellulosic Renewable Gasoline Blendstock (EV application required),"56,460","37,639"
2013,7,Domestic,D4,Biodiesel (EV 1.5),"192,420,834","128,278,779"
2013,7,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"28,088,984","16,522,932"
2013,7,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"17,555,901","10,972,434"
2013,7,Importer,D4,Non-ester Renewable Diesel (EV 1.7),"12,302,762","7,236,919"
2013,7,Importer,D4,Biodiesel (EV 1.5),"9,780,099","6,520,032"
2013,7,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"550,137","323,610"
2013,7,Domestic,D4,Non-ester Renewable Diesel (EV 1.5),"88,139","58,759"
2013,7,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"53,724,053","53,724,053"
2013,7,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"7,405,732","4,356,292"
2013,7,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","3,431,987","3,431,987"
2013,7,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,027,766","2,027,766"
2013,7,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),"2,000","1,250"
2013,7,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,119,553,179","1,119,553,179"
2013,7,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"28,382,385","16,695,520"
2013,7,Domestic,D6,Biodiesel (EV 1.5),"318,418","212,273"
2013,7,Domestic,D6,Butanol (EV 1.3),"15,198","11,691"
2013,7,Domestic,D7,Cellulosic Diesel (EV application required),"44,253","26,031"
2013,8,Domestic,D4,Biodiesel (EV 1.5),"194,833,580","129,887,145"
2013,8,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"38,040,795","22,376,937"
2013,8,Importer,D4,Biodiesel (EV 1.5),"21,989,918","14,659,918"
2013,8,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"11,567,314","7,229,572"
2013,8,Importer,D4,Non-ester Renewable Diesel (EV 1.7),"3,869,496","2,276,174"
2013,8,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"2,822,419","1,660,247"
2013,8,Foreign Generation,D4,Biodiesel (EV 1.5),"2,266,654","1,511,102"
2013,8,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"80,484,976","80,484,976"
2013,8,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"10,822,557","6,366,182"
2013,8,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","4,149,093","4,149,093"
2013,8,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,084,363","2,084,363"
2013,8,Domestic,D5,Naphtha (EV 1.5),"191,847","127,898"
2013,8,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),400,250
2013,8,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,102,723,346","1,102,723,346"
2013,8,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"22,630,462","13,312,037"
2013,8,Importer,D6,Biodiesel (EV 1.5),"4,146,178","2,764,118"
2013,9,Domestic,D3,Cellulosic Renewable Gasoline Blendstock (EV application required),"109,142","72,759"
2013,9,Domestic,D4,Biodiesel (EV 1.5),"191,372,711","127,580,018"
2013,9,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"32,459,468","19,093,804"
2013,9,Importer,D4,Biodiesel (EV 1.5),"16,024,812","10,683,171"
2013,9,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"13,254,032","7,796,489"
2013,9,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"3,154,399","1,971,496"
2013,9,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"49,727,263","49,727,263"
2013,9,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"13,383,144","7,872,406"
2013,9,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","5,943,278","5,943,278"
2013,9,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,978,203","1,978,203"
2013,9,Domestic,D5,Naphtha (EV 1.5),"755,816","503,877"
2013,9,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),"1,120",700
2013,9,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,068,584,497","1,068,584,497"
2013,9,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"29,966,704","17,627,473"
2013,9,Importer,D6,Biodiesel (EV 1.5),"14,322,763","9,548,508"
2013,9,Domestic,D6,Biodiesel (EV 1.5),"102,850","68,564"
2013,9,Domestic,D7,Cellulosic Diesel (EV application required),"123,940","72,906"
2013,10,Domestic,D3,Cellulosic Renewable Gasoline Blendstock (EV application required),"44,372","29,580"
2013,10,Domestic,D4,Biodiesel (EV 1.5),"195,135,059","130,088,019"
2013,10,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"34,666,105","20,391,826"
2013,10,Importer,D4,Biodiesel (EV 1.5),"25,833,487","17,222,306"
2013,10,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"15,362,889","9,036,993"
2013,10,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"3,225,716","2,016,071"
2013,10,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"15,647,453","15,647,453"
2013,10,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"13,392,975","7,878,198"
2013,10,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","3,973,504","3,973,504"
2013,10,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,071,303","2,071,303"
2013,10,Domestic,D5,Naphtha (EV 1.5),"677,388","451,592"
2013,10,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),800,500
2013,10,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,151,767,493","1,151,767,493"
2013,10,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"25,227,953","14,839,972"
2013,10,Importer,D6,Biodiesel (EV 1.5),"6,266,107","4,177,404"
2013,10,Domestic,D6,Biodiesel (EV 1.5),"2,030,814","1,353,829"
2013,10,Domestic,D7,Cellulosic Diesel (EV application required),"60,007","35,298"
2013,11,Domestic,D3,Cellulosic Renewable Gasoline Blendstock (EV application required),"59,119","39,412"
2013,11,Domestic,D4,Biodiesel (EV 1.5),"165,500,152","110,331,788"
2013,11,Importer,D4,Biodiesel (EV 1.5),"42,162,085","28,108,032"
2013,11,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"37,138,234","21,846,020"
2013,11,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"17,011,964","10,007,036"
2013,11,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"2,002,249","1,251,406"
2013,11,Foreign Generation,D4,Biodiesel (EV 1.5),"1,919,492","1,279,661"
2013,11,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"13,318,277","13,318,277"
2013,11,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"7,514,810","4,420,456"
2013,11,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","2,092,389","2,092,389"
2013,11,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,968,966","1,968,966"
2013,11,Domestic,D5,Naphtha (EV 1.5),"693,552","462,368"
2013,11,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,124,339,471","1,124,339,471"
2013,11,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"22,596,358","13,291,975"
2013,11,Domestic,D6,Biodiesel (EV 1.5),"2,353,574","1,569,005"
2013,11,Importer,D6,Biodiesel (EV 1.5),"2,133,826","1,422,550"
2013,11,Domestic,D7,Cellulosic Diesel (EV application required),"59,094","34,761"
2013,12,Domestic,D3,Cellulosic Renewable Gasoline Blendstock (EV application required),"69,067","46,044"
2013,12,Domestic,D4,Biodiesel (EV 1.5),"237,547,090","158,363,160"
2013,12,Importer,D4,Biodiesel (EV 1.5),"49,264,436","32,842,933"
2013,12,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"25,688,283","15,110,753"
2013,12,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"19,921,395","11,718,468"
2013,12,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"2,162,573","1,351,606"
2013,12,Domestic,D4,Non-ester Renewable Diesel (EV 1.5),"387,648","258,432"
2013,12,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"10,268,862","10,268,862"
2013,12,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,912,497","1,912,497"
2013,12,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","1,618,751","1,618,751"
2013,12,Domestic,D5,Naphtha (EV 1.5),"1,148,134","765,422"
2013,12,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"965,864","568,154"
2013,12,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),"1,040",650
2013,12,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,199,980,139","1,199,980,139"
2013,12,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"25,524,922","15,014,660"
2013,12,Importer,D6,Biodiesel (EV 1.5),"19,288,261","12,858,840"
2013,12,Domestic,D6,Biodiesel (EV 1.5),"3,875,621","2,583,684"
2013,12,Domestic,D7,Cellulosic Diesel (EV application required),"59,091","34,759"
2014,1,Domestic,D3,Cellulosic Renewable Gasoline Blendstock (EV application required),"44,168","29,445"
2014,1,Domestic,D3,Cellulosic Ethanol (EV 1.0),"14,247","14,247"
2014,1,Domestic,D4,Biodiesel (EV 1.5),"85,044,693","56,695,627"
2014,1,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"22,797,873","13,410,514"
2014,1,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"16,088,139","9,463,611"
2014,1,Importer,D4,Non-ester Renewable Diesel (EV 1.7),"9,541,081","5,612,400"
2014,1,Importer,D4,Biodiesel (EV 1.5),"2,972,950","1,981,954"
2014,1,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"1,009,378","630,860"
2014,1,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"2,659,456","2,659,456"
2014,1,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,360,846","2,360,846"
2014,1,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","1,934,013","1,934,013"
2014,1,Domestic,D5,Naphtha (EV 1.5),"1,348,024","898,682"
2014,1,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"398,238","234,258"
2014,1,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,150,184,079","1,150,184,079"
2014,1,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"24,442,187","14,377,757"
2014,2,Domestic,D3,Cellulosic Ethanol (EV 1.0),"7,072","7,072"
2014,2,Domestic,D4,Biodiesel (EV 1.5),"104,790,611","69,859,288"
2014,2,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"32,178,782","18,928,695"
2014,2,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"18,494,314","10,879,008"
2014,2,Importer,D4,Biodiesel (EV 1.5),"5,673,723","3,782,463"
2014,2,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"1,425,456","890,908"
2014,2,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","2,454,845","2,454,845"
2014,2,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,716,474","1,716,474"
2014,2,Domestic,D5,Naphtha (EV 1.5),"1,334,459","889,639"
2014,2,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"889,103","523,001"
2014,2,Domestic,D5,Non-ester Renewable Diesel (EV 1.6),480,300
2014,2,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,020,555,812","1,020,555,812"
2014,2,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"28,942,427","17,024,957"
2014,2,Importer,D6,Biodiesel (EV 1.5),"168,947","112,631"
2014,3,Domestic,D3,Cellulosic Ethanol (EV 1.0),"6,624","6,624"
2014,3,Domestic,D4,Biodiesel (EV 1.5),"136,218,938","90,811,260"
2014,3,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"38,554,750","22,679,265"
2014,3,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"22,203,978","13,061,163"
2014,3,Importer,D4,Biodiesel (EV 1.5),"19,632,695","13,088,434"
2014,3,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"1,845,838","1,153,647"
2014,3,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","2,969,797","2,969,797"
2014,3,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"2,692,148","2,692,148"
2014,3,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,249,101","2,249,101"
2014,3,Domestic,D5,Naphtha (EV 1.5),"1,510,527","1,007,018"
2014,3,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"1,255,477","738,516"
2014,3,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,147,001,684","1,147,001,684"
2014,3,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"22,253,327","13,090,192"
2014,3,Importer,D7,Cellulosic Heating Oil (EV application required),472,472
2014,4,Domestic,D3,Cellulosic Ethanol (EV 1.0),643,643
2014,4,Domestic,D4,Biodiesel (EV 1.5),"155,028,285","103,350,473"
2014,4,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"37,874,181","22,278,930"
2014,4,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"20,080,845","11,812,263"
2014,4,Importer,D4,Biodiesel (EV 1.5),"8,639,227","5,759,471"
2014,4,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"1,512,241","945,154"
2014,4,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"16,271,251","16,271,251"
2014,4,Domestic,D5,"Biogas (77,000 Btu LHV/1 gallon)","2,411,989","2,411,989"
2014,4,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,270,945","2,270,945"
2014,4,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"1,562,152","918,911"
2014,4,Domestic,D5,Naphtha (EV 1.5),"1,329,732","886,488"
2014,4,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,175,647,065","1,175,647,065"
2014,4,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"27,566,581","16,215,635"
2014,4,Domestic,D6,Biodiesel (EV 1.5),"58,951","39,300"
2014,4,Domestic,D7,Cellulosic Diesel (EV application required),"8,859","5,211"
2014,4,Importer,D7,Cellulosic Heating Oil (EV application required),"2,091","2,091"
2014,5,Domestic,D4,Biodiesel (EV 1.5),"164,786,155","109,855,624"
2014,5,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"32,718,324","19,246,073"
2014,5,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"24,782,756","14,578,090"
2014,5,Importer,D4,Biodiesel (EV 1.5),"7,290,163","4,860,083"
2014,5,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"1,308,927","818,082"
